id,seed,DeltaRandom,DDecrease,D_t,B,LT,LS,LF,LL,delta,lobjval,lz1,lz2,fobjval,tot_runtime,gapf,best_it,himprov,solved
IR_B5000_D1666_F3_L8_T_15_seed_2,2,False,False,1666,5000,15,3,3,8,0.7,1687.14,0.0,1687.14,327051.0,54.09,0.0,17,0.36,True
IR_B5000_D1666_F3_L8_T_15_seed_3,3,False,False,1666,5000,15,3,3,8,0.7,1395.92,0.0,1395.92,268092.0,97.51,0.0,29,0.0,True
IR_B5000_D1666_F3_L8_T_15_seed_4,4,False,False,1666,5000,15,3,3,8,0.7,1747.69,0.0,1747.69,313078.0,59.4,0.0,10,0.06,True
IR_B7000_D2333_F3_L8_T_15_seed_0,0,False,False,2333,7000,15,3,3,8,0.7,1694.15,0.0,1694.15,409860.0,27.81,0.0,6,0.03,True
IR_B7000_D2333_F3_L8_T_15_seed_1,1,False,False,2333,7000,15,3,3,8,0.7,2664.02,0.0,2664.02,400045.0,90.71,0.0,27,0.0,True
IR_B7000_D2333_F3_L8_T_15_seed_2,2,False,False,2333,7000,15,3,3,8,0.7,2681.29,0.0,2681.29,457865.0,5.11,0.0,2,0.02,True
IR_B7000_D2333_F3_L8_T_15_seed_3,3,False,False,2333,7000,15,3,3,8,0.7,4734.54,0.0,4734.54,375328.0,90.62,0.0,23,0.0,True
IR_B7000_D2333_F3_L8_T_15_seed_4,4,False,False,2333,7000,15,3,3,8,0.7,2482.56,0.0,2482.56,438346.0,152.34,0.0,29,0.0,True
IR_B10000_D3333_F3_L8_T_15_seed_0,0,False,False,3333,10000,15,3,3,8,0.7,3124.26,0.0,3124.26,585554.0,103.07,0.0,25,0.03,True
IR_B10000_D3333_F3_L8_T_15_seed_1,1,False,False,3333,10000,15,3,3,8,0.7,1994.28,0.0,1994.28,571541.0,52.38,0.0,23,0.0,True
IR_B10000_D3333_F3_L8_T_15_seed_2,2,False,False,3333,10000,15,3,3,8,0.7,2904.84,0.0,2904.84,654161.0,78.11,0.0,24,0.24,True
IR_B10000_D3333_F3_L8_T_15_seed_3,3,False,False,3333,10000,15,3,3,8,0.7,4221.41,0.0,4221.41,536244.0,74.13,0.0,16,0.0,True
IR_B10000_D3333_F3_L8_T_15_seed_4,4,False,False,3333,10000,15,3,3,8,0.7,1968.91,0.0,1968.91,626229.0,24.52,0.0,4,0.0,True
IR_B3000_D1000_F3_L12_T_15_seed_0,0,False,False,1000,3000,15,3,3,12,0.7,116070.19,114633.97,1436.22,196090.56,328.03,0.0,4,0.01,True
IR_B3000_D1000_F3_L12_T_15_seed_1,1,False,False,1000,3000,15,3,3,12,0.7,100298.97,98474.07,1824.9,190093.72,472.03,0.0,6,9.22,True
IR_B3000_D1000_F3_L12_T_15_seed_2,2,False,False,1000,3000,15,3,3,12,0.7,2693.14,1469.05,1224.09,209015.55,331.22,0.0,21,22.76,True
IR_B3000_D1000_F3_L12_T_15_seed_3,3,False,False,1000,3000,15,3,3,12,0.7,653.27,0.0,653.27,175029.0,34.84,0.0,3,55.44,True
IR_B3000_D1000_F3_L12_T_15_seed_4,4,False,False,1000,3000,15,3,3,12,0.7,2112.36,0.0,2112.36,172367.0,273.72,0.0,7,0.05,True
IR_B5000_D1666_F3_L12_T_15_seed_0,0,False,False,1666,5000,15,3,3,12,0.7,58828.7,55769.17,3059.53,333520.78,192.09,0.0,2,0.04,True
IR_B5000_D1666_F3_L12_T_15_seed_1,1,False,False,1666,5000,15,3,3,12,0.7,2088.99,0.0,2088.99,328434.0,342.75,0.0,4,11.59,True
IR_B5000_D1666_F3_L12_T_15_seed_2,2,False,False,1666,5000,15,3,3,12,0.7,2134.19,0.0,2134.19,349193.0,390.42,0.0,25,0.66,True
IR_B5000_D1666_F3_L12_T_15_seed_3,3,False,False,1666,5000,15,3,3,12,0.7,2811.21,0.0,2811.21,291674.0,247.34,0.0,26,56.32,True
IR_B5000_D1666_F3_L12_T_15_seed_4,4,False,False,1666,5000,15,3,3,12,0.7,48495.93,47128.44,1367.49,284108.86,212.28,0.0,6,0.05,True
IR_B7000_D2333_F3_L12_T_15_seed_0,0,False,False,2333,7000,15,3,3,12,0.7,52702.15,46151.41,6550.74,468646.98,492.52,0.0,4,0.01,True
IR_B7000_D2333_F3_L12_T_15_seed_1,1,False,False,2333,7000,15,3,3,12,0.7,17998.91,13980.43,4018.48,458174.0,455.55,0.0,7,0.02,True
IR_B7000_D2333_F3_L12_T_15_seed_2,2,False,False,2333,7000,15,3,3,12,0.7,3547.69,0.0,3547.69,488914.0,164.36,0.0,7,14.73,True
IR_B7000_D2333_F3_L12_T_15_seed_3,3,False,False,2333,7000,15,3,3,12,0.7,1985.64,0.0,1985.64,408368.0,47.7,0.0,10,45.44,True
IR_B7000_D2333_F3_L12_T_15_seed_4,4,False,False,2333,7000,15,3,3,12,0.7,5223.67,0.0,5223.67,402198.0,0.0,0.0,1,0.05,True
IR_B10000_D3333_F3_L12_T_15_seed_0,0,False,False,3333,10000,15,3,3,12,0.7,44288.07,39874.88,4413.19,670891.32,0.0,0.0,1,0.03,True
IR_B10000_D3333_F3_L12_T_15_seed_1,1,False,False,3333,10000,15,3,3,12,0.7,75659.92,68898.82,6761.1,647240.0,238.83,0.0,6,11.34,True
IR_B10000_D3333_F3_L12_T_15_seed_2,2,False,False,3333,10000,15,3,3,12,0.7,14003.52,8467.07,5536.45,696128.42,0.0,0.0,1,7.08,True
IR_B10000_D3333_F3_L12_T_15_seed_3,3,False,False,3333,10000,15,3,3,12,0.7,2729.36,0.0,2729.36,583435.0,133.71,0.0,10,50.02,True
IR_B10000_D3333_F3_L12_T_15_seed_4,4,False,False,3333,10000,15,3,3,12,0.7,178752.34,173945.57,4806.77,569848.86,323.31,0.0,8,0.05,True
IR_B3000_D500_F6_L4_T_5_seed_0,0,False,False,500,3000,5,6,6,4,0.7,27902.05,25841.63,2060.43,31063.94,7.67,0.0,7,0.28,True
IR_B3000_D500_F6_L4_T_5_seed_1,1,False,False,500,3000,5,6,6,4,0.7,40575.52,37925.76,2649.77,31868.31,22.08,0.0,27,6.47,True
IR_B3000_D500_F6_L4_T_5_seed_2,2,False,False,500,3000,5,6,6,4,0.7,24322.26,22408.96,1913.3,32068.17,0.54,0.0,4,10.18,True
IR_B3000_D500_F6_L4_T_5_seed_3,3,False,False,500,3000,5,6,6,4,0.7,9109.16,7423.9,1685.26,30027.07,23.54,0.0,25,28.48,True
IR_B3000_D500_F6_L4_T_5_seed_4,4,False,False,500,3000,5,6,6,4,0.7,2259.1,0.0,2259.1,29571.0,0.56,0.0,2,26.44,True
IR_B5000_D833_F6_L4_T_5_seed_0,0,False,False,833,5000,5,6,6,4,0.7,11456.53,7311.89,4144.64,51056.04,38.87,0.0,28,28.62,True
IR_B5000_D833_F6_L4_T_5_seed_1,1,False,False,833,5000,5,6,6,4,0.7,43000.17,38972.72,4027.45,52432.62,6.41,0.0,13,0.0,True
IR_B5000_D833_F6_L4_T_5_seed_2,2,False,False,833,5000,5,6,6,4,0.7,36906.15,33757.95,3148.2,53042.91,12.26,0.0,14,0.63,True
IR_B5000_D833_F6_L4_T_5_seed_3,3,False,False,833,5000,5,6,6,4,0.7,2390.18,0.0,2390.18,46392.0,26.15,0.0,23,4.56,True
IR_B5000_D833_F6_L4_T_5_seed_4,4,False,False,833,5000,5,6,6,4,0.7,3642.14,0.0,3642.14,47555.0,16.31,0.0,16,26.18,True
IR_B7000_D1166_F6_L4_T_5_seed_0,0,False,False,1166,7000,5,6,6,4,0.7,57686.48,52916.64,4769.84,73165.89,37.67,0.0,29,0.37,True
IR_B7000_D1166_F6_L4_T_5_seed_1,1,False,False,1166,7000,5,6,6,4,0.7,106160.03,101718.16,4441.87,71754.96,7.4,0.0,20,11.52,True
IR_B7000_D1166_F6_L4_T_5_seed_2,2,False,False,1166,7000,5,6,6,4,0.7,48652.65,41139.56,7513.08,74755.35,1.86,0.0,3,0.0,True
IR_B7000_D1166_F6_L4_T_5_seed_3,3,False,False,1166,7000,5,6,6,4,0.7,14650.19,9765.84,4884.35,71339.43,18.46,0.0,23,28.48,True
IR_B7000_D1166_F6_L4_T_5_seed_4,4,False,False,1166,7000,5,6,6,4,0.7,3964.34,0.0,3964.34,66570.0,6.33,0.0,9,21.36,True
IR_B10000_D1666_F6_L4_T_5_seed_0,0,False,False,1666,10000,5,6,6,4,0.7,92822.39,87024.69,5797.7,102589.61,20.51,0.0,23,3.15,True
IR_B10000_D1666_F6_L4_T_5_seed_1,1,False,False,1666,10000,5,6,6,4,0.7,145405.85,138761.89,6643.96,102867.1,14.06,0.0,25,0.0,True
IR_B10000_D1666_F6_L4_T_5_seed_2,2,False,False,1666,10000,5,6,6,4,0.7,66201.35,58422.18,7779.17,107745.42,16.01,0.0,20,27.81,True
IR_B10000_D1666_F6_L4_T_5_seed_3,3,False,False,1666,10000,5,6,6,4,0.7,6122.08,0.0,6122.08,92736.0,19.34,0.0,17,5.93,True
IR_B10000_D1666_F6_L4_T_5_seed_4,4,False,False,1666,10000,5,6,6,4,0.7,41308.99,34357.02,6951.96,94643.51,6.2,0.0,7,31.76,True
IR_B3000_D500_F6_L8_T_5_seed_0,0,False,False,500,3000,5,6,6,8,0.7,34544.8,32025.35,2519.45,32079.41,150.33,0.0,13,13.76,True
IR_B3000_D500_F6_L8_T_5_seed_1,1,False,False,500,3000,5,6,6,8,0.7,10288.41,8499.39,1789.02,30481.2,135.36,0.0,15,17.81,True
IR_B3000_D500_F6_L8_T_5_seed_2,2,False,False,500,3000,5,6,6,8,0.7,32828.18,31177.98,1650.2,26450.16,47.86,0.0,13,9.54,True
IR_B3000_D500_F6_L8_T_5_seed_3,3,False,False,500,3000,5,6,6,8,0.7,29307.09,27363.57,1943.52,23559.84,46.46,0.0,3,10.86,True
IR_B3000_D500_F6_L8_T_5_seed_4,4,False,False,500,3000,5,6,6,8,0.7,18521.55,15933.93,2587.63,31119.79,24.64,0.0,4,21.86,True
IR_B5000_D833_F6_L8_T_5_seed_0,0,False,False,833,5000,5,6,6,8,0.7,15517.43,12004.05,3513.38,55198.18,237.51,0.0,11,10.66,True
IR_B5000_D833_F6_L8_T_5_seed_1,1,False,False,833,5000,5,6,6,8,0.7,29661.71,24902.56,4759.15,49878.69,45.15,0.0,7,5.65,True
IR_B5000_D833_F6_L8_T_5_seed_2,2,False,False,833,5000,5,6,6,8,0.7,26210.79,23578.5,2632.28,46359.92,119.9,0.0,10,14.8,True
IR_B5000_D833_F6_L8_T_5_seed_3,3,False,False,833,5000,5,6,6,8,0.7,11136.51,7225.58,3910.92,45567.51,66.37,0.0,4,18.47,True
IR_B5000_D833_F6_L8_T_5_seed_4,4,False,False,833,5000,5,6,6,8,0.7,26631.26,23456.57,3174.69,53423.18,337.77,0.0,25,32.07,True
IR_B7000_D1166_F6_L8_T_5_seed_0,0,False,False,1166,7000,5,6,6,8,0.7,36585.05,29899.94,6685.11,76508.0,441.42,0.0,17,21.18,True
IR_B7000_D1166_F6_L8_T_5_seed_1,1,False,False,1166,7000,5,6,6,8,0.7,8854.56,3762.29,5092.27,72657.94,25.64,0.0,6,1.62,True
IR_B7000_D1166_F6_L8_T_5_seed_2,2,False,False,1166,7000,5,6,6,8,0.7,40310.99,35119.17,5191.82,62876.59,131.86,0.0,17,12.72,True
IR_B7000_D1166_F6_L8_T_5_seed_3,3,False,False,1166,7000,5,6,6,8,0.7,41479.53,36807.21,4672.32,56271.4,316.05,0.0,9,11.29,True
IR_B7000_D1166_F6_L8_T_5_seed_4,4,False,False,1166,7000,5,6,6,8,0.7,69256.75,64573.09,4683.66,71310.08,52.02,0.0,7,11.93,True
IR_B10000_D1666_F6_L8_T_5_seed_0,0,False,False,1666,10000,5,6,6,8,0.7,30630.22,22645.14,7985.09,111275.6,68.68,0.0,15,18.35,True
IR_B10000_D1666_F6_L8_T_5_seed_1,1,False,False,1666,10000,5,6,6,8,0.7,140730.02,135330.82,5399.2,93161.84,74.24,0.0,15,0.0,True
IR_B10000_D1666_F6_L8_T_5_seed_2,2,False,False,1666,10000,5,6,6,8,0.7,48786.53,42192.51,6594.02,90831.99,84.09,0.0,13,37.14,True
IR_B10000_D1666_F6_L8_T_5_seed_3,3,False,False,1666,10000,5,6,6,8,0.7,114352.47,109068.5,5283.97,78532.75,595.14,0.0,9,6.7,True
IR_B10000_D1666_F6_L8_T_5_seed_4,4,False,False,1666,10000,5,6,6,8,0.7,118757.88,114277.88,4480.0,100310.7,310.46,0.0,19,6.23,True
IR_B3000_D500_F6_L12_T_5_seed_0,0,False,False,500,3000,5,6,6,12,0.7,42312.34,40382.56,1929.78,26970.56,42.51,0.0,3,12.88,True
IR_B3000_D500_F6_L12_T_5_seed_1,1,False,False,500,3000,5,6,6,12,0.7,11875.9,9595.19,2280.72,28123.74,454.1,0.0,4,14.73,True
IR_B3000_D500_F6_L12_T_5_seed_2,2,False,False,500,3000,5,6,6,12,0.7,25293.19,22523.18,2770.01,29308.14,214.61,0.0,10,4.27,True
IR_B3000_D500_F6_L12_T_5_seed_3,3,False,False,500,3000,5,6,6,12,0.7,42893.01,41371.44,1521.57,26272.92,350.14,0.0,5,7.25,True
IR_B3000_D500_F6_L12_T_5_seed_4,4,False,False,500,3000,5,6,6,12,0.7,45120.96,42251.87,2869.09,23661.24,105.46,0.0,9,6.28,True
IR_B5000_D833_F6_L12_T_5_seed_0,0,False,False,833,5000,5,6,6,12,0.7,7020.88,3294.53,3726.35,49059.22,240.01,0.0,5,5.11,True
IR_B5000_D833_F6_L12_T_5_seed_1,1,False,False,833,5000,5,6,6,12,0.7,59158.48,55203.23,3955.25,43981.88,224.37,0.0,3,20.57,True
IR_B5000_D833_F6_L12_T_5_seed_2,2,False,False,833,5000,5,6,6,12,0.7,89415.64,86239.97,3175.67,46009.32,332.71,0.0,3,9.08,True
IR_B5000_D833_F6_L12_T_5_seed_3,3,False,False,833,5000,5,6,6,12,0.7,21941.71,18457.93,3483.78,46613.91,344.37,0.0,10,1.92,True
IR_B5000_D833_F6_L12_T_5_seed_4,4,False,False,833,5000,5,6,6,12,0.7,54404.08,50515.18,3888.89,40806.5,162.19,0.0,4,11.41,True
IR_B7000_D1166_F6_L12_T_5_seed_0,0,False,False,1166,7000,5,6,6,12,0.7,105962.54,101473.47,4489.07,62038.92,0.0,0.01,1,9.71,True
IR_B7000_D1166_F6_L12_T_5_seed_1,1,False,False,1166,7000,5,6,6,12,0.7,227038.56,222967.17,4071.39,55975.61,404.85,0.03,5,21.26,True
IR_B7000_D1166_F6_L12_T_5_seed_2,2,False,False,1166,7000,5,6,6,12,0.7,67872.87,61497.18,6375.69,67639.74,582.44,0.0,11,2.68,True
IR_B7000_D1166_F6_L12_T_5_seed_3,3,False,False,1166,7000,5,6,6,12,0.7,115114.69,110578.78,4535.9,59818.36,311.35,0.0,8,0.66,True
IR_B7000_D1166_F6_L12_T_5_seed_4,4,False,False,1166,7000,5,6,6,12,0.7,83574.3,79326.94,4247.36,59356.61,246.17,0.0,5,1.23,True
IR_B10000_D1666_F6_L12_T_5_seed_0,0,False,False,1666,10000,5,6,6,12,0.7,136057.68,131884.11,4173.56,95619.39,361.38,0.0,8,10.82,True
IR_B10000_D1666_F6_L12_T_5_seed_1,1,False,False,1666,10000,5,6,6,12,0.7,192497.11,188728.88,3768.24,84716.95,321.76,0.0,2,20.04,True
IR_B10000_D1666_F6_L12_T_5_seed_2,2,False,False,1666,10000,5,6,6,12,0.7,85118.78,77057.25,8061.52,97510.12,0.0,0.0,1,0.94,True
IR_B10000_D1666_F6_L12_T_5_seed_3,3,False,False,1666,10000,5,6,6,12,0.7,123553.98,117854.32,5699.65,93186.24,57.54,0.0,3,12.18,True
IR_B10000_D1666_F6_L12_T_5_seed_4,4,False,False,1666,10000,5,6,6,12,0.7,108921.89,101407.29,7514.6,81456.18,1.17,0.0,3,19.07,True
IR_B3000_D500_F6_L4_T_10_seed_0,0,False,False,500,3000,10,6,6,4,0.7,7955.8,6267.12,1688.68,58468.13,160.8,0.0,26,0.0,True
IR_B3000_D500_F6_L4_T_10_seed_1,1,False,False,500,3000,10,6,6,4,0.7,5641.9,3412.07,2229.83,63642.71,136.06,0.0,22,4.9,True
IR_B3000_D500_F6_L4_T_10_seed_2,2,False,False,500,3000,10,6,6,4,0.7,2627.25,856.12,1771.13,66151.92,74.34,0.0,28,16.83,True
IR_B3000_D500_F6_L4_T_10_seed_3,3,False,False,500,3000,10,6,6,4,0.7,1962.76,0.0,1962.76,60466.0,47.06,0.0,11,9.79,True
IR_B3000_D500_F6_L4_T_10_seed_4,4,False,False,500,3000,10,6,6,4,0.7,4119.62,2490.79,1628.83,58963.37,76.39,0.0,14,11.07,True
IR_B5000_D833_F6_L4_T_10_seed_0,0,False,False,833,5000,10,6,6,4,0.7,6007.14,2218.83,3788.31,97716.15,21.96,0.0,4,0.07,True
IR_B5000_D833_F6_L4_T_10_seed_1,1,False,False,833,5000,10,6,6,4,0.7,4371.42,890.08,3481.34,106376.54,56.85,0.0,9,13.64,True
IR_B5000_D833_F6_L4_T_10_seed_2,2,False,False,833,5000,10,6,6,4,0.7,42120.97,39799.96,2321.02,109335.85,19.52,0.0,10,1.52,True
IR_B5000_D833_F6_L4_T_10_seed_3,3,False,False,833,5000,10,6,6,4,0.7,4153.93,0.0,4153.93,100773.0,56.99,0.0,17,6.4,True
IR_B5000_D833_F6_L4_T_10_seed_4,4,False,False,833,5000,10,6,6,4,0.7,6730.87,2854.5,3876.36,96457.09,27.25,0.0,5,3.38,True
IR_B7000_D1166_F6_L4_T_10_seed_0,0,False,False,1166,7000,10,6,6,4,0.7,16705.34,12913.76,3791.59,136472.64,136.09,0.0,23,0.0,True
IR_B7000_D1166_F6_L4_T_10_seed_1,1,False,False,1166,7000,10,6,6,4,0.7,9339.57,4453.52,4886.05,148696.47,39.77,0.0,6,6.72,True
IR_B7000_D1166_F6_L4_T_10_seed_2,2,False,False,1166,7000,10,6,6,4,0.7,4336.43,204.16,4132.27,154469.67,36.48,0.0,16,1.32,True
IR_B7000_D1166_F6_L4_T_10_seed_3,3,False,False,1166,7000,10,6,6,4,0.7,3242.72,0.0,3242.72,141089.0,49.2,0.0,17,14.3,True
IR_B7000_D1166_F6_L4_T_10_seed_4,4,False,False,1166,7000,10,6,6,4,0.7,16133.22,11038.2,5095.02,134637.69,82.03,0.0,19,30.62,True
IR_B10000_D1666_F6_L4_T_10_seed_0,0,False,False,1666,10000,10,6,6,4,0.7,27336.12,20470.49,6865.63,194877.43,169.89,0.0,29,0.02,True
IR_B10000_D1666_F6_L4_T_10_seed_1,1,False,False,1666,10000,10,6,6,4,0.7,14017.98,7302.44,6715.54,212120.55,137.08,0.0,29,3.05,True
IR_B10000_D1666_F6_L4_T_10_seed_2,2,False,False,1666,10000,10,6,6,4,0.7,20948.62,14549.33,6399.29,220296.99,0.0,0.0,1,3.7,True
IR_B10000_D1666_F6_L4_T_10_seed_3,3,False,False,1666,10000,10,6,6,4,0.7,32268.82,26218.31,6050.51,200694.11,0.0,0.0,1,24.05,True
IR_B10000_D1666_F6_L4_T_10_seed_4,4,False,False,1666,10000,10,6,6,4,0.7,11651.66,5940.0,5711.66,193198.0,125.31,0.0,17,24.17,True
IR_B3000_D500_F6_L8_T_10_seed_0,0,False,False,500,3000,10,6,6,8,0.7,125482.69,124252.49,1230.19,59184.09,473.39,0.0,3,12.42,True
IR_B3000_D500_F6_L8_T_10_seed_1,1,False,False,500,3000,10,6,6,8,0.7,7798.4,6634.56,1163.85,67659.42,7.81,0.0,2,4.57,True
IR_B3000_D500_F6_L8_T_10_seed_2,2,False,False,500,3000,10,6,6,8,0.7,86341.65,84343.51,1998.15,51867.27,397.34,0.0,5,20.4,True
IR_B3000_D500_F6_L8_T_10_seed_3,3,False,False,500,3000,10,6,6,8,0.7,77517.67,74785.43,2732.24,50838.2,575.55,0.0,3,16.31,True
IR_B3000_D500_F6_L8_T_10_seed_4,4,False,False,500,3000,10,6,6,8,0.7,59748.88,58400.32,1348.55,56293.01,310.73,0.0,2,14.46,True
IR_B5000_D833_F6_L8_T_10_seed_0,0,False,False,833,5000,10,6,6,8,0.7,14174.57,12153.22,2021.35,105777.63,123.86,0.0,5,7.22,True
IR_B5000_D833_F6_L8_T_10_seed_1,1,False,False,833,5000,10,6,6,8,0.7,40173.99,37946.5,2227.49,101623.03,71.3,0.0,2,3.84,True
IR_B5000_D833_F6_L8_T_10_seed_2,2,False,False,833,5000,10,6,6,8,0.7,16763.32,14316.67,2446.65,91766.55,538.37,0.0,4,20.55,True
IR_B5000_D833_F6_L8_T_10_seed_3,3,False,False,833,5000,10,6,6,8,0.7,116793.07,114257.58,2535.49,84607.35,0.0,0.04,1,1.48,True
IR_B5000_D833_F6_L8_T_10_seed_4,4,False,False,833,5000,10,6,6,8,0.7,132727.05,129142.8,3584.25,91493.42,405.44,0.08,2,8.47,True
IR_B7000_D1166_F6_L8_T_10_seed_0,0,False,False,1166,7000,10,6,6,8,0.7,139773.66,135314.65,4459.01,143733.88,0.0,0.0,1,6.88,True
IR_B7000_D1166_F6_L8_T_10_seed_1,1,False,False,1166,7000,10,6,6,8,0.7,20081.1,17125.56,2955.54,157902.04,241.03,0.0,4,3.99,True
IR_B7000_D1166_F6_L8_T_10_seed_2,2,False,False,1166,7000,10,6,6,8,0.7,32131.9,27977.51,4154.39,128095.43,0.0,0.0,1,21.01,True
IR_B7000_D1166_F6_L8_T_10_seed_3,3,False,False,1166,7000,10,6,6,8,0.7,31954.44,27936.82,4017.62,125000.26,0.0,0.0,1,19.81,True
IR_B7000_D1166_F6_L8_T_10_seed_4,4,False,False,1166,7000,10,6,6,8,0.7,49268.16,44114.09,5154.07,133041.47,0.0,0.0,1,3.68,True
IR_B10000_D1666_F6_L8_T_10_seed_0,0,False,False,1666,10000,10,6,6,8,0.7,154454.61,150269.54,4185.07,207882.15,48.78,0.0,2,18.62,True
IR_B10000_D1666_F6_L8_T_10_seed_1,1,False,False,1666,10000,10,6,6,8,0.7,53133.98,47857.52,5276.46,205767.68,440.08,0.0,6,2.79,True
IR_B10000_D1666_F6_L8_T_10_seed_2,2,False,False,1666,10000,10,6,6,8,0.7,123435.84,115915.6,7520.24,180795.04,522.84,0.0,3,21.0,True
IR_B10000_D1666_F6_L8_T_10_seed_3,3,False,False,1666,10000,10,6,6,8,0.7,153441.98,150627.08,2814.89,171072.24,536.17,0.0,3,8.93,True
IR_B10000_D1666_F6_L8_T_10_seed_4,4,False,False,1666,10000,10,6,6,8,0.7,367818.15,360109.5,7708.65,180152.86,266.62,0.09,2,11.04,True
IR_B3000_D500_F6_L12_T_10_seed_0,0,False,False,500,3000,10,6,6,12,0.7,41906.27,40081.66,1824.6,54686.53,0.0,0.2,1,22.85,True
IR_B3000_D500_F6_L12_T_10_seed_1,1,False,False,500,3000,10,6,6,12,0.7,130386.64,129507.71,878.93,48508.56,0.0,0.01,1,8.22,True
IR_B3000_D500_F6_L12_T_10_seed_2,2,False,False,500,3000,10,6,6,12,0.7,65299.93,63796.83,1503.1,54697.94,473.48,0.0,5,2.86,True
IR_B3000_D500_F6_L12_T_10_seed_3,3,False,False,500,3000,10,6,6,12,0.7,2334.99,558.0,1776.99,53454.0,0.0,0.0,1,0.0,True
IR_B3000_D500_F6_L12_T_10_seed_4,4,False,False,500,3000,10,6,6,12,0.7,5296.39,3888.3,1408.1,54581.3,174.12,0.0,2,13.33,True
IR_B5000_D833_F6_L12_T_10_seed_0,0,False,False,833,5000,10,6,6,12,0.7,185215.73,182489.75,2725.98,87625.19,0.0,0.21,1,21.3,True
IR_B5000_D833_F6_L12_T_10_seed_1,1,False,False,833,5000,10,6,6,12,0.7,24395.39,21503.74,2891.65,93615.32,0.0,0.05,1,3.64,True
IR_B5000_D833_F6_L12_T_10_seed_2,2,False,False,833,5000,10,6,6,12,0.7,112768.46,109742.4,3026.06,90218.0,554.3,0.03,4,6.41,True
IR_B5000_D833_F6_L12_T_10_seed_3,3,False,False,833,5000,10,6,6,12,0.7,190700.11,187805.05,2895.07,81536.19,0.0,0.25,1,12.96,True
IR_B5000_D833_F6_L12_T_10_seed_4,4,False,False,833,5000,10,6,6,12,0.7,37433.37,35553.49,1879.88,91183.45,0.0,0.0,1,5.0,True
IR_B7000_D1166_F6_L12_T_10_seed_0,0,False,False,1166,7000,10,6,6,12,0.7,102609.16,98796.26,3812.89,129597.73,0.0,0.08,1,0.0,True
